CML52,0,0,0,0,0,0,0.040734894,0,0.254532874,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.031141269,0,0,0.004063887,0.004831835,0,0,0,0,0,0,0.108257891,0.108820908,0.181361454,0.186428329,0.200017572,0.146813886,0.255285833,0.307898979,0.18024278,0.337520835,0.277313781,0.224231637,0.223666168,0.225604841,0.202844372,0.228683445,0.253910449,2,0.111045177,0.133117817,0.178208999,0,0,0,0,0,0,0,0,0,0,0.029585208,0.095452675,0.040034258,0.007798436,0,0,0.024585916,0,0,0,0,0,0,0.178750486,0,0,0.080916714,0,0,0,0,0,0,0,0,0,0.191122676,0.079970542,0.239547808,0.159450415,0.262585698,0,0.081224384,0,0,0.073645737,0,0.059236768,0,0.140905484,0,0,0,0,0,0,0,0.034773352,0,0,0,0,0,0,0,0,0,0.00761476,0,0.010320019,0.010398775,0,0,0,0.052309705,0,0,0.161614731,0.153733319,0.204972171,0.214965575,0.183766128,0,0,0,0.068040917,0.022318318,0,0,0,0.000890993,0.199639593,0.119849598,0.248336151,0,0,0.165377076,0.208324925,0.216470132,0.204252186,0.217950979,0.161178707,0.174988687,0.028884571,0,0,0.087070653,0,0,0,0,0,0.051463817,0,0,0,0.003729239,0,0,0,0,0,0,0,0.007133498,0.044189569,0.123121415,0,0,0,0,0.002170997,0,0,0.091801789,0.157349051,0.143647804,0.089177195,0.230872832,0.09432855,0.106263353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.154680037,0,0.177770522,0.233233359,0.178064838,0.199555931,0.267658568,0.174899302,0.178546917,0.171376225,0.192398592,0.19595437,0.210957149,0.176915096,0.195329493,0.202108581,0.194901917,0.174559748,0.26791555,0.232495933,0,0,0,0,0,0.19177535,0.190093659,0.001121268,0,0,0.169972227,0,0,0.18581081,0.152417343,0,0
CML77,0,0,0.018584042,0,0,0,0.021632124,0,0.112427646,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.016464146,0,0,0,0,0.022712374,0,0,0,0,0.001312301,0.084195345,0.079874889,0.242072934,0.143671241,0.137573986,0.117715259,0.181015088,0.132601401,0.152746542,0.13589829,0.172521334,0.113868979,0.1005607,0.077776794,0.1639788,0.102831024,0.160105814,0.111045177,2,0.103790277,0.12522714,0,0,0,0,0.037826067,0,0,0,0,0.026755137,0.011321784,0.05384015,0.014979756,0.025398012,0,0,0.025245948,0,0,0,0,0,0,0.112491687,0,0,0.02549312,0,0,0,0,0,0,0,0,0,0.100293907,0.050414089,0.073330437,0.1556848,0.165881501,0,0.028471438,0,0,0.033177775,0,0.050816594,0,0.060301485,0.001582636,0.049205484,0,0,0,0,0,0.015670582,0,0,0,0,0,0,0,0,0,0.02384086,0,0.012887657,0,0,0,0,0.057471687,0,0,0.163648239,0.169348985,0.147488361,0.130317451,0.121551455,0,0,0,0.01635623,0.052660704,0,0,0,0.012538837,0.129947103,0.136686131,0.112716785,0,0,0.167486888,0.15343546,0.159444147,0.124029708,0.080042486,0.094538386,0.112392492,0.027102867,0.014465792,0.014102802,0.037140964,0,0,0,0,0,0.003365431,0,0,0,0,0,0,0.025528546,0,0,0,0,0.0072594,0,0.043280459,0,0,0,0,0,0,0,0.086815306,0.170294067,0.116380479,0.018569053,0.144698623,0.06858731,0.026651309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.057104337,0.064690615,0.041106332,0.239779174,0.174299768,0.148889907,0.155883191,0.121127694,0.115965711,0.136018741,0.140751513,0.163299965,0.165787484,0.187352428,0.153539288,0.137921988,0.163548226,0.175799147,0.19101476,0.164343971,0.198590137,0,0,0,0,0,0.116665257,0.090718813,0.004375645,0,0,0.117600802,0,0,0.121459617,0.106684389,0,0
CML91,0,0,0.004641074,0,0,0,0.03805825,0,0.087267954,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.033045333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011306796,0.022909948,0,0,0,0,0,0,0.446127133,0.380763274,0.204475648,0.201530576,0.190626153,0.060965605,0.111064798,0.151621871,0.260432555,0.119513586,0.124241452,0.179587653,0.115918566,0.111371377,0.122108476,0.084996539,0.165162606,0.133117817,0.103790277,2,0.069240528,0,0,0,0.050994546,0,0,0,0,0,0.017619338,0.043848108,0.05241108,0.01164308,0,0,0.004787415,0,0,0,0,0,0,0,0.099540675,0,0,0.078163766,0,0,0,0,0,0.007737937,0,0.043891165,0,0.073684434,0.002210511,0.078310924,0.118697948,0.09608382,0.039167387,0.053519945,0.025629922,0,0,0,0.085250524,0,0.104120838,0,0,0,0,0,0,0,0.038887786,0,0,0,0,0,0,0,0.000901621,0.034854016,0,0,0,0,0,0,0,0.063673043,0,0,0.084007309,0.083680019,0.088907405,0.106302322,0.079528522,0,0,0,0.092833804,0.07824334,0,0,0,0.017671933,0.078538747,0.093366026,0.136468119,0,0,0.084183354,0.079517349,0.087281034,0.075444609,0.086091233,0.091278015,0.089674535,0,0,0,0.031209943,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.018807504,0,0,0,0,0.04626886,0.007327802,0,0.028539567,0.177182161,0.125099875,0,0.161582574,0.067234544,0.05482829,0,0,0,0,0,0,0,0,0,0.004993164,0,0,0,0,0,0,0,0.030952689,0.086076517,0.017472725,0.209888617,0.182561339,0.162797992,0.141253486,0.120309058,0.25279995,0.167095284,0.192964334,0.148212434,0.120636076,0.14593993,0.087480515,0.140384435,0.216829307,0.135302299,0.259098866,0.226552649,0.132760277,0,0,0,0,0,0.05716865,0.053655657,0,0,0,0.071686352,0,0,0.132239228,0.058175594,0,0
CML92,0.008006365,0,0,0,0,0,0.015391254,0,0.113359376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02676522,0,0,0,0.001451557,0,0,0.004601015,0,0,0,0,0,0,0,0,0,0,0,0,0,0.024873692,0,0,0.045028644,0.016800975,0.060499059,0,0,0,0,0,0.052850375,0.109344409,0.108098742,0.14460297,0.129349205,0.171907357,0.147228381,0.140095296,0.200986909,0.094404854,0.104702931,0.163406518,0.153608235,0.186221218,0.160561187,0.184263741,0.289991733,0.178208999,0.12522714,0.069240528,2,0,0,0.016965029,0,0.002208059,0,0,0,0.038811755,0,0,0.016085623,0,0.013586931,0,0,0.025490939,0,0,0,0,0,0,0.038034814,0,0,0.040541136,0,0,0,0,0,0,0,0,0,0.149144708,0.038450399,0.143775341,0.100990729,0.127745453,0,0,0,0,0.044334275,0.00163932,0.031298783,0,0.074815372,0,0,0.00649554,0,0,0.073581696,0,0.008056235,0,0,0.067582274,0,0,0,0,0,0,0,0,0,0,0,0,0,0.062066021,0,0,0.116126767,0.116944041,0.06051759,0.114157028,0.137057297,0,0,0,0.003324281,0.036881802,0,0,0,0,0.085019976,0.048723405,0.113724819,0,0,0.11447151,0.08172554,0.168769345,0.083833445,0.111343308,0.109204882,0.141862012,0.017580913,0,0,0.074393518,0,0,0,0,0,0.005289116,0,0,0,0.018216419,0.038056342,0,0,0,0,0,0,0.00460483,0,0.056039348,0,0.027256838,0,0,0,0,0,0.010298217,0.050512467,0.113115475,0.071692893,0.126477985,0.056318403,0.029261732,0,0,0,0.018110138,0,0,0,0,0.03056163,0,0,0,0,0,0,0,0,0.04483543,0.050132581,0,0.109925412,0.110449186,0.114263854,0.134152557,0.155556991,0.116668528,0.10482638,0.172052335,0.147749976,0.182972019,0.087715151,0.070231121,0.140456106,0.123886093,0.133771581,0.174854337,0.146275941,0.149389972,0,0,0,0,0,0.163761061,0.137738312,0.029495823,0,0,0.121279485,0,0,0.097134639,0.16774387,0,0
CMV3,0.010374522,0.023797803,0.066140396,0,0.097737987,0.01652846,0,0.075218967,0,0.082536,0,0,0,0.065443029,0.199348275,0.110428747,0.295386444,0,0,0.089154031,0,0,0.006048615,0,0.004263641,0,0,0,0.085306934,0,0,0.031040984,0.044939531,0.145358382,0,0,0,0,0.041458695,0,0.006260632,0.099312035,0,0.022497633,0.00806114,0,0.261480104,0.123082718,0.029014833,0.053146599,0,0,0,0.031666134,0.07044014,0,0.029241293,0.018839661,0,0.675621443,0.716554587,0.858773999,0.094269686,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.088063153,0.109372206,0.024591367,0.010375339,0.02896251,0,0.021352796,0,0,0,0,0,0,0.041126499,0.03622286,0,0.016265755,0,0,0,0.030816431,0.011035371,0,0,0.018955208,0,0,0.039253774,0.058739701,0,0.002505373,0.041920335,0.069484157,0.052435334,0.046767836,0,0,0,0,0,0.058241543,0,0,0.043890348,0,0.115487992,0.001771762,0,0,0,0,0,0.002268557,0.018598758,0,0.067751778,0.036367838,0.074434123,0.043822764,0.0030316,0.089554901,0.098740298,0,0.090878235,0,0.038133192,0,0,0,0,0.015704101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.078713429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001449377,0,0.108751961,0,0.083891218,0.048117876,0,0.080335167,0,0.061290443,0,0,0,0.02196105,0.032810697,0,0,0.021668096,0,0,0,0.070792775,0,0.036223405,0.004502364,0.023299372,0.096830784,0.023059014,0,0,0,0,0,0,0,0.029379186,0,0,0,0.023719591,0.016599041,0.023139406,0,0.043764991,0.104873525,0.059550978,0.070199782,0.001447196,0.003275228,0.0850009,0,0.002521451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002094147,0,0,0,0,0,0,0.059663255,0.083391425,0.061190975,0.08057171,0.049200034,0,0,0.02308899,0.102103408,0.054580029,0,0.045361385,0.042014081,0,0,0.059117134,0.000902439
CO106,0.084211696,0.009122042,0.022392714,0.028630859,0.071692893,0.083727164,0.09312267,0.100221418,0,0.076558924,0.04016779,0.028589437,0,0.001932546,0.058541582,0.085070391,0.221117061,0,0,0.097827372,0.007921612,0.005407115,0.071492322,0,0.027740007,0.012422473,0.015290696,0,0,0.060155962,0,0.039180195,0.049187225,0.078337903,0,0,0,0,0.041280742,0,0.046218717,0.080897366,0,0.034909882,0,0,0.162640751,0.009669252,0.055924891,0.058081031,0.122333574,0,0,0.019355805,0.01990138,0.003038685,0,0,0.140849618,0.050587954,0.042915288,0.100208065,0.02694399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.088063153,2,0.167719616,0.058521416,0.04415278,0.087386225,0,0.109611474,0,0.017363174,0.042294771,0,0.013828652,0.053242524,0.042169414,0.071297473,0,0.030509307,0,0.002595848,0,0,0,0,0.053206007,0,0.022205496,0.039385399,0,0.123191451,0.067938723,0.067949079,0.030220441,0,0.021506767,0.080392668,0,0,0,0,0,0.105524836,0.034264021,0.017895941,0.013801128,0.01119561,0.024965803,0.010063582,0.09317472,0,0.026374979,0,0.053476342,0.024676664,0,0,0.037815166,0,0.056095758,0.038303514,0.070917042,0.176974232,0,0.017097471,0.008978426,0.008352186,0.003084195,0,0.034491844,0,0,0.030634391,0,0,0,0.015825098,0,0,0,0,0,0,0,0,0,0.020317511,0.000614663,0,0,0,0.105928704,0,0,0,0.009136213,0.037863402,0,0,0,0,0,0,0,0,0,0,0,0,0.05531364,0,0.055709604,0.049923834,0,0.01262795,0.037848958,0.04783555,0,0.026969607,0.019160411,0,0.007528645,0,0,0.009205159,0.008626337,0,0.02984437,0,0,0.044133704,0.056745434,0,0.030344435,0,0,0,0,0,0,0,0,0,0.027689864,0.01719912,0,0.017437298,0,0.065539227,0.008299863,0.023213802,0.032664357,0.092336464,0,0,0,0.114581606,0.040183324,0.009516099,0,0.056290607,0.013172435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007293192,0.006832914,0.043157827,0.067422035,0.082138128,0,0,0.044962967,0.111234575,0.0422697,0,0.050143209,0,0,0,0.015369453,0
CO125,0.106283791,0.003648302,0.009288549,0.06298794,0.125583862,0,0.048352239,0.249340097,0,0.062462803,0,0,0,0.044301573,0.097324309,0.015653686,0.111030188,0,0,0.03474392,0,0.021069653,0.088146815,0.00994422,0.071253598,0,0,0,0.036772251,0.048043752,0.017867327,0.061633812,0.071640842,0,0,0,0,0,0.069838699,0.011117398,0.020142829,0.04177345,0,0.025468321,0,0,0.082388842,0.026323746,0.004210773,0.008579737,0,0.018706674,0.009534085,0.024717269,0.033274791,0.015038619,0.015196133,0.015400792,0,0.035805094,0.040112197,0.074895219,0.224363262,0,0.039142043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.016965029,0.109372206,0.167719616,2,0,0,0.020869082,0.019494515,0.016464146,0,0,0,0.03958488,0.009499475,0.038001839,0.005487234,0,0,0,0,0,0,0.040654502,0.079017284,0,0.029266637,0.074728439,0.034815864,0.006594736,0.020325141,0.0314176,0.016377214,0.035082112,0.030698432,0,0.012217814,0.039437449,0.00393526,0,0,0,0,0.016650547,0,0.022112841,0.008632605,0.027315974,0.095643708,0,0,0,0,0.050211065,0.009621562,0,0.00890294,0.018563876,0.042795109,0,0.096709787,0,0,0.060172585,0,0,0.008388158,0,0.010048048,0.009967111,0.001624876,0,0.010690912,0.012036319,0,0.007477413,0,0.060101731,0,0,0,0,0,0,0,0.020951109,0,0,0,0.007177646,0,0,0.040174603,0,0,0,0.020449408,0.015297509,0,0,0,0,0,0,0,0,0,0,0.017086571,0,0.118437424,0,0.066870191,0.045213136,0,0.006772688,0.132791617,0.066092433,0.007302458,0,0.014754931,0,0.064319177,0,0.043725476,0.03120095,0.009638458,0,0.006286521,0,0.044651755,0,0,0,0.028075473,0,0.000681429,0,0,0,0,0,0.037118618,0,0,0,0,0,0,0.052969191,0.039681078,0,0.066639916,0.058477541,0,0.01510048,0.016852208,0.233560105,0,0.005415835,0,0,0,0,0,0,0,0.002335596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.043860644,0.059583408,0,0.011500554,0.002069894,0.003669285,0.012553826,0.012364428,0.052743549,0,0.033529048,0.061466488,0,0,0.015008097,0.01577659
CO255,0.003800365,0.11809787,0.018056725,0.038334853,0.055300831,0.000797793,0.02545415,0,0,0.030560812,0,0,0,0.022471744,0,0.011373835,0,0,0,0,0.001678017,0,0.009088795,0,0,0,0.136551509,0,0,0,0,0,0,0,0,0,0,0,0,0,0.070649432,0,0,0,0.016747834,0.018307711,0.036904693,0,0.037091094,0.019560736,0,0.002218142,0,0.002353309,0.004577578,0.005188558,0,0,0,0,0,0.162638298,0.096775736,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003158047,0,0,0,0,0,0.050994546,0,0.024591367,0.058521416,0,2,0,0,0.03757181,0,0,0.033629333,0.845639311,0,0.071985847,0.005718327,0.867031754,0.055821063,0,0,0.006749525,0.033359816,0,0.011194247,0.03360944,0.026732519,0.12227471,0,0.017259073,0,0.129662325,0.135718702,0.154175884,0.137551912,0.056329849,0,0,0.001965248,0,0,0,0,0,0.035796101,0,0,0.066617025,0,0.01895112,0,0,0.024445299,0,0.043870999,0,0.018127851,0,0.003296212,0.07262326,0,0.046189558,0.125761542,0.05002303,0.0445234,0,0,0,0,0.011414712,0.015530509,0,0,0,0.006154079,0,0.002434519,0.049466554,0,0,0,0,0,0,0,0,0,0,0.053217998,0,0,0,0,0,0,0,0,0.028607151,0.018342866,0,0,0,0,0,0,0,0,0,0,0,0,0.200991814,0.071742218,0.019402132,0.013311145,0,0,0,0.046628035,0,0,0.055189373,0.067121178,0.030128058,0,0,0.134433793,0,0,0.010629051,0,0,0.042392059,0.07957376,0.004135014,0.000675433,0.0172479,0,0,0,0,0,0,0.043063537,0.013038085,0.006338027,0,0,0.035992585,0.00796467,0.038235657,0.019606246,0,0.009404913,0.052671605,0.004489829,0,0,0.09254303,0.000671073,0.040280066,0,0.121162576,0,0,0,0,0.006028449,0,0,0,0,0,0,0.018421623,0,0,0,0,0,0.005561631,0,0.187384585,0.18768735,0.326488875,0.250489293,0.221406744,0,0,0,0.191596307,0.068073891,0,0.351253149,0.002400182,0,0,0,0
D940Y,0.03231472,0,0.087317551,0,0,0,0.036265918,0.041151843,0.000243769,0,0,0,0,0,0.016564159,0,0,0,0,0.061038639,0,0,0,0,0,0,0,0,0,0,0,0.003383417,0.05863887,0.040023085,0,0,0,0,0.007086353,0,0.050100151,0.007024765,0,0,0.096538648,0.014163845,0.084571416,0.072762787,0.015702466,0.015645783,0.001839073,0,0.007214708,0.018201158,0,0.017984236,0,0.081068505,0.007078178,0,0,0.018170909,0.013962184,0,0.034228322,0.005665732,0,0.007306001,0.023386577,0.018928229,0,0,0.000594224,0,0,0,0,0.014329535,0,0,0,0.037826067,0,0.002208059,0.010375339,0.04415278,0,0,2,0.08249267,0,0.089991198,0.04465448,0,0,0.029253557,0,0.028509863,0,0.284099955,0.013325861,0,0,0,0,0,0.00626908,0,0.044192022,0.004498277,0.013573032,0,0.00213448,0,0.038398894,0.044818807,0.01357603,0,0,0.025825043,0.024430855,0,0,0.001915105,0,0,0,0,0.02393951,0.035755497,0.036401358,0.638495335,0.085534212,0,0,0.006153261,0,0,0,0.040204035,0,0.096307555,0.030142229,0,0,0,0,0,0,0.025663169,0,0.003527305,0.011208963,0,0,0.059085795,0,0,0,0,0,0,0,0,0.004322504,0,0,0,0,0,0.005182835,0,0,0,0.009241131,0,0.038008107,0.002287906,0.020648072,0.067077848,0,0,0,0,0,0,0,0,0,0,0.003016339,0,0,0,0,0,0.050962662,0,0,0,0.000862651,0.094183572,0,0.095482924,0,0,0,0.035825261,0,0.039873201,0.028537114,0,0,0.023979298,0.024153435,0.014794173,0.001262431,0.041489216,0,0,0,0.042206749,0,0.013479015,0,0.046435912,0,0.009406003,0.02891264,0.031772415,0.052350309,0,0,0,0,0.018006037,0.041397651,0.00698198,0.008581099,0.031247278,0,0.038806849,0.192527764,0.021867305,0.138911763,0.005279578,0.022056158,0.008931281,0.014245872,0.001618608,0,0,0,0,0,0,0,0,0,0,0,0,0.007736575,0,0,0,0,0,0.007304638,0.018976191,0.058763954,0.035378063,0,0,0,0.065861885,0,0.014644835,0.113105119,0.009794609
DE_2,0.047544504,0,0,0.036754265,0,0.018216964,0.045849187,0.069200741,0,0.104445131,0,0,0,0,0.068343681,0,0.055800897,0,0,0.047578023,0,0.061296983,0.394370775,0.001260524,0.104003112,0,0,0,0,0.045082874,0,0.056765328,0.005728955,0.072116109,0,0,0,0,0,0,0,0.065747974,0,0.067450649,0,0,0.056765601,0,0.102429336,0.000124953,0.10680266,0,0.042817728,0.082952403,0,0.003913186,0,0,0.111355026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02896251,0.087386225,0.020869082,0,0.08249267,2,0.418657056,1.64702474,0.003571725,0,0,0.008544037,0,0,0,0,0,0,0.089790354,0,0,0,0.00707736,0,0,0.104502087,0,0.268104403,0,0.080419919,0,0,0.041853842,0,0,0.021215721,0,0,0,0,0,0,0,0,0.018414537,0,0.040185504,0.144165311,0.063756433,0,0,0,0,0,0.026391602,0.046811438,0,0,0.029195511,0.060009076,0.01738661,0,0,0.017819364,0.029844642,0,0,0.053017699,0.070313693,0,0,0,0.004889881,0,0,0.004109397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.020464397,0,0,0,0,0,0,0,0,0.033006908,0,0,0,0,0.037722511,0.012323005,0.11495686,0.21752313,0.021935979,0.000378119,0.125099875,0.089685436,0,0.150541349,0.038729455,0,0.045715927,0,0.06876826,0.001304671,0,0,0.002028471,0.514130302,0.174078758,0,0,0,0.068226499,0.038253371,0,0,0,0.018521363,0,0,0.003941255,0,0.08747125,0.149011721,0.008050512,0.044255246,0,0.043522452,0.054880613,0,0,0.048191455,0,0,0,0.010079933,0.137353793,0.022294064,0,0,0.023737577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001910745,0,0,0,0,0,0,0,0,0.005755117,0,0,0.019208919,0,0,0.00952918,0
DE_3,0.015648236,0,0,0.104969178,0.001374435,0.050111052,0.001973151,0,0,0.02371414,0,0,0,0.071174569,0.024238732,0,0.021844414,0.02944132,0.008206936,0.084355584,0,0.063737629,0.227721194,0.1028967,0.001754321,0.031608905,0,0,0,0.017078123,0.456478078,0.042495342,0.033578918,0,0,0.002607566,0.006914941,0.013607097,0,0.376018239,0.001996315,0.010121083,0.020061074,0,0.105586697,0.077235307,0,0,0.071448719,0,0.154033903,0.057940959,0,0.041136582,0.059003223,0,0,0,0.154618448,0,0,0,0.011335683,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.019494515,0.03757181,0,0.418657056,2,0.399830617,0.071939246,0,0,0,0,0,0,0,0,0.017953169,0,0.257409817,0,0.016403648,0,0,0.035613789,0.006526335,0,0.130755656,0,0,0.031728267,0.02685515,0.027126031,0.001582091,0,0.024495714,0,0.019767303,0,0,0,0.017045966,0,0,0.066408823,0,0.079023279,0.106317311,0.047044711,0,0,0.0132174,0,0.241109593,0.162975127,0.07626379,0,0,0,0,0.037682452,0.022721095,0,0,0,0,0,0,0.032313085,0,0.177353301,0.020748903,0.077683049,0.072426231,0,0.056605634,0.142281958,0,0,0,0,0,0.022595465,0.08200841,0.19948753,0,0,0.186506541,0.077361209,0,0,0,0,0,0.092418218,0.0385079,0,0,0,0,0,0,0,0,0,0,0,0.122675853,0.015059058,0.046429917,0.027511095,0.054002024,0.06931983,0.033950901,0.121665094,0.011319877,0,0,0.081611356,0.041427355,0.064409379,0.012710794,0,0.036708755,0,0,0,0.316348585,0.142640316,0,0,0,0,0,0,0,0,0,0,0,0,0,0.068394096,0.004032548,0.062835876,0,0,0,0.123629656,0.062620862,0,0,0,0,0,0,0,0.050220331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.016557619,0,0,0,0,0,0,0,0.074656768,0,0.019884484,0,0,0,0.01044374,0
DE1,0.029938932,0,0.02138032,0.039445625,0.003227538,0.045554598,0.065937917,0.053960602,0,0.091951945,0,0,0,0,0.073934603,0.017291775,0.027054904,0,0,0.050727209,0,0.029651429,0.458181842,0,0.087160583,0,0,0,0,0.057083353,0,0.018939129,0.009488575,0.037570993,0,0,0,0,0,0.005201366,0,0.093238216,0,0.068844836,0,0,0.067087386,0,0.123891543,0.027004761,0.088968176,0,0.047721911,0.049094025,0,0,0,0,0.100082708,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.021352796,0.109611474,0.016464146,0,0.089991198,1.64702474,0.399830617,2,0,0,0,0.004596927,0,0,0,0,0,0,0.126894933,0.011503007,0,0.004140464,0,0,0,0.064844586,0,0.223792342,0,0.093564962,0,0,0.058966706,0,0,0.000634284,0,0,0,0,0,0.015312769,0,0,0.030109799,0,0.010294947,0.119539748,0.079190603,0,0.018876723,0,0.00423966,0,0,0.026916739,0,0,0.029521439,0.072543685,0.021375142,0,0,0.027835933,0,0,0,0.069367521,0.109020661,0,0,0,0.002239943,0,0,0.021527478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012206641,0,0,0,0.045055078,0.00999191,0,0,0,0,0,0,0,0.03913196,0,0,0,0,0.068875358,0,0.099564112,0.198696691,0,0,0.091165193,0.063304875,0,0.135224905,0.077817944,0,0.049322938,0,0.09747937,0,0,0,0.00540657,0.519492311,0.151589715,0,0,0,0.054359836,0.01599324,0,0,0,0.02006816,0,0,0.032423453,0,0.128238433,0.188939557,0.060339637,0.01833251,0,0.035226,0.038266997,0.019149238,0,0.087814074,0,0,0,0.011321512,0.17567924,0.022162166,0,0,0.018188077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003839062,0,0,0,0,0,0,0,0,0.015390164,0,0,0,0,0,0.000774901,0
DE811,0.00245741,0,0,0,0,0,0,0,0,0,0.53122954,0.547273327,0.688474077,0.358698809,0,0,0,0.118192978,0.231330385,0.19065722,0,0.095108488,0,0.154793403,0,0.223142394,0,0.70719478,0.005205998,0,0.136925672,0.026328651,0,0,0.596046734,1.0702665,0.250640539,0.253899003,0,0.131930741,0.003913731,0.06461213,0.184582856,0,0.184495107,0.085638585,0.049830634,0,0,0,0,0,0,0,0,0,0,0,0,0.365005355,0.367786373,0.012807265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.038811755,0,0,0,0,0.04465448,0.003571725,0.071939246,0,2,0,0,0,0,0,0,0,0,0.4362629,0,0.073602679,0.691476922,0,0,0.215844982,0,0,0,0.05156165,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003702532,0,0,0,0,0,0,0.121145952,0,0,0,0,0.009841209,0.089732853,0.045675595,0,0.03119768,0,0,0,0,0.340338098,0.108172321,0.140189314,0,0,0,0,0,0.065424771,0.076079297,0.024585099,0.094030146,0,0.055318272,0.134585039,0,0,0,0,0,0.028938529,0.160153777,0.03231472,0,0.012943522,0.015594823,0.209911509,0.159882352,0,0,0,0,0.097082588,0.071786365,0,0,0,0,0,0,0,0.028895199,0,0,0,0.09178244,0,0,0,0,0.009278193,0.045940479,0,0,0,0.009845025,0,0,0,0.22751708,0,0,0,0,0,0.097365186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.066673163,0,0,0,0,0,0,0,0,0,0,0.00589737,0.36724216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.031599367,0,0,0,0,0,0,0,0,0,0,0.000523097,0,0,0.035633955,0
E2558W,0.028263781,0.090140264,0.04572492,0,0.014981936,0,0.105390759,0,0,0,0,0,0,0,0.004577578,0,0.023548451,0,0,0,0.010041236,0,0.004861812,0,0,0,0.123625841,0,0,0.021452809,0,0,0,0.001253711,0,0,0,0,0,0,0.008736433,0,0,0,0,0,0.064725497,0,0.07231341,0.106593641,0,0.038890239,0.095415613,0.009953486,0.019197746,0.300989901,0.131751971,0,0,0,0,0.031669949,0.050581413,0.000542446,0.00698089,0,0,0,0,0,0.020181798,0,0,0.053692174,0.007477413,0.026903658,0.008316487,0,0,0,0,0.026755137,0.017619338,0,0,0.017363174,0,0.033629333,0,0,0,0,0,2,0.029382456,0.102880349,0.040899766,0,0.008654951,0.000775446,0,0,0.011144922,0,0,0,0,0,0.044108905,0.036997076,0.070107672,0.035934812,0.043179356,0.03214358,0.062199008,0.053281766,0.068813497,0,0.161813395,0.137298745,0,0.007965487,0,0,0.013631078,0.033858246,0.029287349,0.05007944,0.033012904,0,0,0.020271456,0,0.10873125,0.106630158,0,0,0,0,0,0,0.005193463,0.017392605,0.00478905,0,0.06097487,0,0,0,0.021230709,0.028781833,0,0.044699718,0,0,0.006047525,0.004685222,0.010416216,0.026316115,0,0,0,0,0,0,0,0,0,0,0.084701405,0.045769885,0,0,0,0,0,0,0,0.025601036,0,0,0,0,0,0,0.007070275,0,0,0,0,0,0,0.097416692,0.007921612,0,0,0,0,0.02631012,0,0.134617196,0,0,0.036111402,0.018270649,0,0.018050185,0.065195585,0.010822264,0.012320553,0,0,0.002723658,0.009016851,0.035515956,0,0,0,0.022543688,0.000798883,0.01227804,0,0,0,0.065466738,0,0.024010364,0,0,0,0,0.032711502,0,0,0,0,0.065350374,0,0,0.015445484,0.097470922,0.006904858,0,0,0,0,0,0.007627296,0.01065276,0,0.006293062,0.008033071,0,0,0,0.023427454,0.010674288,0.001008719,0,0,0,0,0,0.046496683,0.011241665,0.029253557,0.028642578,0.025198258,0,0,0.702459829,0.013548234,0.305731393,0,0.01617092,0,0,0,0,0
